"countryCode","postalCode","city","state","stateShort","countyProvince","countyProvinceShort","community","communityShort","latitude","longitude","accuracy"
"MA","33202","Ksabi","Fès-Meknès","03","Boulemane","131","","","32.8327","-4.3984","4"
"MA","33250","Missour","Fès-Meknès","03","Boulemane","131","","","33.0489","-3.9895","4"
"MA","33272","Oulad Sghir","Fès-Meknès","03","Boulemane","131","","","32.9408","-4.1939","1"
"MA","33273","Ouizeght","Fès-Meknès","03","Boulemane","131","","","32.9408","-4.1939","1"
"MA","33300","Outat El Haj","Fès-Meknès","03","Boulemane","131","","","33.345","-3.7039","4"
"MA","33302","Ouled Ali","Fès-Meknès","03","Boulemane","131","","","33.345","-3.7039","1"
"MA","33303","Tindit","Fès-Meknès","03","Boulemane","131","","","33.345","-3.7039","1"
"MA","33322","Fritissa","Fès-Meknès","03","Boulemane","131","","","33.619","-3.5491","4"
"MA","33323","Tissaf","Fès-Meknès","03","Boulemane","131","","","33.4011","-3.589","4"
"MA","33324","El Orjane","Fès-Meknès","03","Boulemane","131","","","33.398","-3.7277","4"
"MA","33352","Skoura Seghrouchen","Fès-Meknès","03","Boulemane","131","","","33.4408","-3.6424","1"
"MA","33372","Taghroute","Fès-Meknès","03","Boulemane","131","","","33.4408","-3.6424","1"
"MA","51000","El Hajeb","Fès-Meknès","03","El-Hajeb","171","","","33.6879","-5.371","4"
"MA","51025","Ait Yaazem","Fès-Meknès","03","El-Hajeb","171","","","33.7315","-5.5791","4"
"MA","51026","Bouderbala","Fès-Meknès","03","El-Hajeb","171","","","33.8167","-5.2758","4"
"MA","51032","Ras Jerri","Fès-Meknès","03","El-Hajeb","171","","","33.7199","-5.454","1"
"MA","51050","Agourai","Fès-Meknès","03","El-Hajeb","171","","","33.6437","-5.5901","4"
"MA","51052","Sebt Jehjouh","Fès-Meknès","03","El-Hajeb","171","","","33.6437","-5.5901","1"
"MA","51100","Ain Taoujdate","Fès-Meknès","03","El-Hajeb","171","","","33.9357","-5.2133","4"
"MA","51123","Bittit","Fès-Meknès","03","El-Hajeb","171","","","33.9195","-5.291","1"
"MA","51124","Laqsir","Fès-Meknès","03","El-Hajeb","171","","","33.9195","-5.291","1"
"MA","51150","Sabaa Aiyoun","Fès-Meknès","03","El-Hajeb","171","","","33.9033","-5.3687","4"
"MA","30023","Oulad Ettayeb","Fès-Meknès","03","Fes","231","","","34.0273","-4.8834","1"
"MA","30205","Sidi Harazem","Fès-Meknès","03","Fes","231","","","34.0273","-4.8834","4"
"MA","53000","Ifrane","Fès-Meknès","03","Ifrane","271","","","33.5267","-5.1102","4"
"MA","53022","Ait Hamad Ribaa","Fès-Meknès","03","Ifrane","271","","","33.5897","-4.9775","1"
"MA","53023","Dayat Aoua","Fès-Meknès","03","Ifrane","271","","","33.5897","-4.9775","4"
